# OAR result for ex8h.wld
task1	0.000000	1.000000	1496.000000	1496.000000
task2	284.000000	1497.000000	2331.000000	2047.000000
task3	571.000000	573.000000	2016.000000	1445.000000
task4	841.000000	1497.000000	2579.000000	1738.000000
task5	1134.000000	2332.000000	3503.000000	2369.000000
task6	1428.000000	3504.000000	4478.000000	3050.000000
task7	1759.000000	2580.000000	3978.000000	2219.000000
task8	2079.000000	3504.000000	4887.000000	2808.000000
task9	2392.000000	4888.000000	6275.000000	3883.000000
task10	2713.000000	6276.000000	7605.000000	4892.000000
task11	3018.000000	7606.000000	8497.000000	5479.000000
task12	3306.000000	4888.000000	6613.000000	3307.000000
task13	3606.000000	8827.000000	10571.000000	6965.000000
task14	3900.000000	6614.000000	7810.000000	3910.000000
task15	4215.000000	10572.000000	11759.000000	7544.000000
task16	4518.000000	11760.000000	12376.000000	7858.000000
task17	4852.000000	7811.000000	8826.000000	3974.000000
task18	5155.000000	12377.000000	13786.000000	8631.000000
task19	5472.000000	13787.000000	14950.000000	9478.000000
task20	5766.000000	13787.000000	15198.000000	9432.000000
task21	6060.000000	15024.000000	15963.000000	9903.000000
task22	6364.000000	15964.000000	17689.000000	11325.000000
task23	6658.000000	17690.000000	19254.000000	12596.000000
task24	6959.000000	19255.000000	21016.000000	14057.000000
task25	7248.000000	21017.000000	22521.000000	15273.000000
task26	7555.000000	15964.000000	16843.000000	9288.000000
task27	7872.000000	16844.000000	18517.000000	10645.000000
task28	8149.000000	22522.000000	23354.000000	15205.000000
task29	8446.000000	23355.000000	24817.000000	16371.000000
task30	8757.000000	24818.000000	25933.000000	17176.000000
task31	9073.000000	9075.000000	9764.000000	691.000000
task32	9363.000000	25934.000000	27447.000000	18084.000000
task33	9638.000000	13787.000000	15434.000000	5796.000000
task34	9970.000000	27448.000000	29231.000000	19261.000000
task35	10286.000000	13787.000000	15023.000000	4737.000000
