0	1	0	0	0	1	0	1.786184
1	12	0	0	0	1	0	1.289562
2	16	0	0	0	1	0	2.790804
3	22	0	0	0	1	0	1.921162
4	32	0	0	0	2	0	2.889747
5	43	0	0	0	1	0	1.514162
6	55	0	0	0	0	0	1.348885
7	67	0	0	0	1	0	2.124866
8	75	0	0	0	1	0	2.136888
9	89	0	0	0	0	0	2.737551
10	95	0	0	0	1	0	1.187517
11	109	0	0	0	1	0	1.757600
12	121	0	0	0	0	0	1.486957
13	128	0	0	0	1	0	1.494980
14	138	0	0	0	2	0	2.747313
15	145	0	0	0	1	0	2.767307
16	153	0	0	0	0	0	1.655202
17	171	0	0	0	2	0	1.772840
18	185	0	0	0	1	0	1.530213
19	198	0	0	0	2	0	1.943970
20	209	0	0	0	0	0	1.480488
21	215	0	0	0	1	0	1.904882
22	223	0	0	0	0	0	1.456386
23	235	0	0	0	0	0	1.469498
24	242	0	0	0	0	0	1.835258
25	255	0	0	0	0	0	1.893186
26	270	0	0	0	0	0	2.032621
27	280	0	0	0	1	0	2.905098
28	292	0	0	0	0	0	2.045453
29	306	0	0	0	1	0	2.228376
30	317	0	0	0	2	0	1.952232
31	330	0	0	0	1	0	2.003203
32	343	0	0	0	1	0	2.670852
33	351	0	0	0	0	0	1.745983
34	362	0	0	0	0	0	2.149757
35	370	0	0	0	2	0	1.771922
36	378	0	0	0	0	0	1.126639
37	391	0	0	0	1	0	2.562794
38	396	0	0	0	0	0	1.205252
39	399	0	0	0	2	0	2.190900
40	405	0	0	0	2	0	1.257290
41	416	0	0	0	1	0	2.591938
42	429	0	0	0	0	0	2.952446
43	433	0	0	0	0	0	2.825768
44	441	0	0	0	1	0	2.706887
45	445	0	0	0	2	0	2.343115
46	451	0	0	0	1	0	1.501758
47	467	0	0	0	0	0	2.838018
48	480	0	0	0	0	0	1.124736
49	488	0	0	0	0	0	2.892124
50	495	0	0	0	0	0	1.084153
51	506	0	0	0	2	0	2.181311
52	521	0	0	0	2	0	1.088479
53	535	0	0	0	1	0	2.262043
54	543	0	0	0	0	0	2.171502
55	559	0	0	0	0	0	1.652113
56	570	0	0	0	1	0	1.597062
57	575	0	0	0	0	0	1.038972
58	584	0	0	0	0	0	1.882939
59	603	0	0	0	0	0	1.174418
60	608	0	0	0	2	0	2.141784
61	616	0	0	0	0	0	1.737269
62	628	0	0	0	0	0	2.964075
63	639	0	0	0	1	0	1.493056
64	647	0	0	0	0	0	2.070193
65	653	0	0	0	1	0	1.845244
66	668	0	0	0	1	0	1.590131
67	675	0	0	0	0	0	1.431494
68	685	0	0	0	1	0	2.932125
69	697	0	0	0	1	0	2.297277
70	705	0	0	0	1	0	2.717849
71	714	0	0	0	1	0	2.451132
72	726	0	0	0	1	0	1.089064
73	734	0	0	0	0	0	2.584091
74	749	0	0	0	0	0	2.761980
75	757	0	0	0	1	0	1.329619
76	767	0	0	0	1	0	1.630122
77	774	0	0	0	0	0	2.165247
78	782	0	0	0	2	0	2.773013
79	796	0	0	0	1	0	1.578154
80	812	0	0	0	1	0	2.472795
81	822	0	0	0	2	0	1.541090
82	832	0	0	0	1	0	1.964350
83	841	0	0	0	1	0	1.831052
84	848	0	0	0	1	0	2.403239
85	861	0	0	0	1	0	2.852414
86	875	0	0	0	0	0	1.830690
87	886	0	0	0	0	0	1.935128
88	891	0	0	0	2	0	1.204700
89	908	0	0	0	2	0	2.522347
90	921	0	0	0	0	0	2.062487
91	931	0	0	0	2	0	2.966902
92	943	0	0	0	0	0	1.972862
93	950	0	0	0	2	0	1.044443
94	966	0	0	0	0	0	2.674701
95	976	0	0	0	0	0	1.933827
96	990	0	0	0	0	0	1.667068
97	1000	0	0	0	0	0	2.464553
98	1007	0	0	0	1	0	2.757778
99	1015	0	0	0	1	0	2.478866
100	1024	0	0	0	2	0	2.925095
101	1030	0	0	0	1	0	1.814314
102	1042	0	0	0	1	0	2.597656
103	1054	0	0	0	2	0	1.364184
104	1062	0	0	0	1	0	1.697990
105	1071	0	0	0	1	0	1.361054
106	1083	0	0	0	0	0	2.682995
107	1093	0	0	0	1	0	2.293935
108	1107	0	0	0	0	0	1.359122
109	1122	0	0	0	0	0	1.651569
110	1134	0	0	0	1	0	1.749429
111	1143	0	0	0	1	0	1.125498
112	1154	0	0	0	1	0	2.320865
113	1162	0	0	0	1	0	2.299881
114	1173	0	0	0	1	0	1.893597
115	1180	0	0	0	2	0	2.505252
116	1190	0	0	0	2	0	1.987261
117	1203	0	0	0	1	0	1.170314
118	1210	0	0	0	2	0	2.989538
119	1220	0	0	0	0	0	1.649634
120	1232	0	0	0	0	0	2.672949
121	1243	0	0	0	0	0	1.121970
122	1250	0	0	0	0	0	2.963599
123	1263	0	0	0	1	0	1.170698
124	1269	0	0	0	0	0	1.787710
125	1279	0	0	0	2	0	2.489337
126	1287	0	0	0	0	0	2.209405
127	1293	0	0	0	0	0	1.614982
128	1305	0	0	0	1	0	2.170622
129	1316	0	0	0	1	0	1.634101
130	1326	0	0	0	2	0	1.484286
131	1334	0	0	0	2	0	1.646272
132	1349	0	0	0	0	0	2.934373
133	1354	0	0	0	2	0	2.946243
134	1360	0	0	0	0	0	2.046069
135	1370	0	0	0	0	0	2.931838
136	1379	0	0	0	2	0	1.964606
137	1396	0	0	0	2	0	2.827366
138	1404	0	0	0	1	0	2.814053
139	1416	0	0	0	0	0	2.283790
140	1427	0	0	0	0	0	1.888146
141	1439	0	0	0	2	0	2.376550
142	1445	0	0	0	0	0	1.874500
143	1458	0	0	0	1	0	1.702861
144	1471	0	0	0	1	0	1.161515
145	1479	0	0	0	1	0	1.144058
146	1495	0	0	0	2	0	1.155743
147	1509	0	0	0	0	0	2.183831
148	1525	0	0	0	1	0	2.398635
149	1538	0	0	0	2	0	1.789695
150	1546	0	0	0	2	0	1.006644
151	1555	0	0	0	2	0	1.722430
152	1562	0	0	0	0	0	2.059025
153	1569	0	0	0	1	0	1.980026
154	1580	0	0	0	0	0	1.656132
155	1595	0	0	0	2	0	1.875052
156	1604	0	0	0	0	0	2.126124
157	1617	0	0	0	2	0	1.618753
158	1629	0	0	0	0	0	2.967920
159	1644	0	0	0	0	0	1.344249
160	1657	0	0	0	0	0	1.381840
161	1665	0	0	0	2	0	1.564978
162	1673	0	0	0	0	0	2.539937
163	1685	0	0	0	0	0	2.241089
164	1698	0	0	0	1	0	2.614677
165	1707	0	0	0	1	0	2.706769
166	1714	0	0	0	1	0	2.449206
167	1722	0	0	0	2	0	2.806591
168	1724	0	0	0	1	0	1.606290
169	1738	0	0	0	2	0	2.662357
170	1748	0	0	0	0	0	1.258581
171	1754	0	0	0	0	0	2.283107
172	1766	0	0	0	0	0	1.112486
173	1777	0	0	0	0	0	2.621218
174	1787	0	0	0	1	0	1.512163
175	1797	0	0	0	0	0	1.946837
176	1811	0	0	0	1	0	2.069298
177	1818	0	0	0	2	0	2.035289
178	1823	0	0	0	1	0	1.028641
179	1832	0	0	0	1	0	2.447989
180	1847	0	0	0	2	0	1.083028
181	1855	0	0	0	0	0	2.940401
182	1868	0	0	0	2	0	2.742540
183	1885	0	0	0	2	0	1.548468
184	1893	0	0	0	0	0	2.338214
185	1906	0	0	0	2	0	1.767908
186	1913	0	0	0	0	0	2.712603
187	1925	0	0	0	1	0	2.298423
188	1931	0	0	0	1	0	1.144122
189	1939	0	0	0	1	0	1.217620
190	1947	0	0	0	0	0	2.863165
191	1957	0	0	0	1	0	2.462597
192	1972	0	0	0	2	0	2.580895
193	1984	0	0	0	0	0	2.757996
194	1993	0	0	0	1	0	2.234988
195	2005	0	0	0	2	0	2.626549
196	2013	0	0	0	1	0	1.639448
197	2026	0	0	0	0	0	2.722890
198	2034	0	0	0	0	0	1.683466
199	2049	0	0	0	0	0	1.127466
200	2063	0	0	0	0	0	2.717246
201	2073	0	0	0	0	0	2.711388
202	2088	0	0	0	2	0	2.392998
203	2096	0	0	0	0	0	1.874563
204	2109	0	0	0	2	0	2.777301
205	2117	0	0	0	0	0	1.613374
206	2128	0	0	0	1	0	1.329620
207	2134	0	0	0	2	0	2.995336
208	2148	0	0	0	0	0	1.645812
209	2158	0	0	0	2	0	1.309688
210	2170	0	0	0	0	0	1.434954
211	2177	0	0	0	1	0	2.104638
212	2188	0	0	0	0	0	1.259140
213	2198	0	0	0	0	0	2.641001
214	2206	0	0	0	1	0	2.798689
215	2218	0	0	0	0	0	1.070418
216	2234	0	0	0	0	0	2.224095
217	2244	0	0	0	1	0	1.972323
218	2257	0	0	0	1	0	1.613526
219	2267	0	0	0	1	0	1.291826
220	2279	0	0	0	1	0	1.224843
221	2286	0	0	0	1	0	1.275741
222	2295	0	0	0	0	0	2.907119
223	2302	0	0	0	1	0	1.699871
224	2311	0	0	0	1	0	1.411994
225	2320	0	0	0	0	0	1.278475
226	2333	0	0	0	1	0	2.925865
227	2342	0	0	0	1	0	2.993610
228	2348	0	0	0	2	0	1.204601
229	2352	0	0	0	1	0	2.242303
230	2360	0	0	0	1	0	2.234183
231	2371	0	0	0	1	0	2.897485
232	2377	0	0	0	1	0	1.943598
233	2387	0	0	0	0	0	2.765519
234	2391	0	0	0	2	0	2.237813
235	2405	0	0	0	0	0	2.137779
236	2416	0	0	0	0	0	1.078791
237	2426	0	0	0	0	0	1.390470
238	2435	0	0	0	0	0	1.068150
239	2445	0	0	0	1	0	2.757645
240	2455	0	0	0	0	0	2.768643
241	2463	0	0	0	1	0	1.536097
242	2475	0	0	0	2	0	2.164645
243	2488	0	0	0	1	0	2.913429
244	2500	0	0	0	1	0	1.423448
245	2509	0	0	0	0	0	1.493391
246	2525	0	0	0	2	0	1.193677
247	2539	0	0	0	1	0	1.748400
248	2553	0	0	0	2	0	2.129882
249	2565	0	0	0	0	0	2.951650
250	2574	0	0	0	2	0	2.505529
251	2583	0	0	0	2	0	1.016361
252	2590	0	0	0	0	0	2.759889
253	2597	0	0	0	1	0	1.643231
254	2606	0	0	0	0	0	2.366258
255	2616	0	0	0	0	0	1.340965
256	2627	0	0	0	1	0	2.845827
257	2641	0	0	0	2	0	2.806708
258	2649	0	0	0	2	0	1.217220
259	2659	0	0	0	1	0	2.281963
260	2669	0	0	0	2	0	1.243240
261	2680	0	0	0	2	0	1.335234
262	2685	0	0	0	1	0	2.455431
263	2693	0	0	0	1	0	1.547426
264	2701	0	0	0	1	0	2.376740
265	2708	0	0	0	2	0	2.181186
266	2720	0	0	0	1	0	2.098541
267	2730	0	0	0	0	0	2.207598
268	2736	0	0	0	1	0	2.898825
269	2749	0	0	0	2	0	2.240374
270	2760	0	0	0	0	0	1.989889
271	2768	0	0	0	1	0	1.916013
272	2775	0	0	0	2	0	2.554842
273	2785	0	0	0	0	0	1.071023
274	2795	0	0	0	1	0	1.377983
275	2813	0	0	0	1	0	1.899171
276	2817	0	0	0	0	0	1.127977
277	2826	0	0	0	1	0	1.258080
278	2834	0	0	0	1	0	1.037879
279	2839	0	0	0	0	0	1.597256
280	2848	0	0	0	1	0	2.887860
281	2860	0	0	0	2	0	2.415222
282	2874	0	0	0	0	0	2.195702
283	2887	0	0	0	1	0	1.989188
284	2892	0	0	0	0	0	2.438913
285	2900	0	0	0	1	0	2.911134
286	2910	0	0	0	2	0	1.746817
287	2917	0	0	0	2	0	2.791789
288	2932	0	0	0	0	0	1.852758
289	2946	0	0	0	1	0	1.146943
290	2954	0	0	0	1	0	1.956309
291	2962	0	0	0	0	0	2.524095
292	2968	0	0	0	1	0	1.185535
293	2979	0	0	0	1	0	1.396060
294	2992	0	0	0	1	0	1.703096
295	2999	0	0	0	1	0	1.483384
296	3005	0	0	0	1	0	1.918108
297	3017	0	0	0	1	0	2.105810
298	3027	0	0	0	2	0	1.254087
299	3036	0	0	0	2	0	1.261767
300	3045	0	0	0	0	0	1.369222
301	3055	0	0	0	0	0	2.566341
302	3065	0	0	0	1	0	1.769137
303	3079	0	0	0	2	0	2.532452
304	3095	0	0	0	0	0	2.927310
305	3104	0	0	0	0	0	1.331693
306	3111	0	0	0	1	0	2.644772
307	3119	0	0	0	1	0	2.994524
308	3127	0	0	0	2	0	2.639030
309	3140	0	0	0	0	0	1.616167
310	3147	0	0	0	1	0	2.523192
311	3154	0	0	0	0	0	1.247964
312	3161	0	0	0	1	0	1.205706
313	3175	0	0	0	2	0	1.592119
314	3183	0	0	0	0	0	1.396392
315	3191	0	0	0	2	0	2.057437
316	3200	0	0	0	1	0	1.486388
317	3214	0	0	0	1	0	2.430064
318	3223	0	0	0	0	0	2.680253
319	3234	0	0	0	2	0	1.089714
320	3243	0	0	0	0	0	1.805388
321	3249	0	0	0	0	0	1.783586
322	3254	0	0	0	0	0	2.548402
323	3260	0	0	0	1	0	2.285371
324	3266	0	0	0	2	0	1.390554
325	3272	0	0	0	0	0	2.567046
326	3285	0	0	0	0	0	2.298232
327	3290	0	0	0	1	0	1.502219
328	3303	0	0	0	2	0	1.284817
329	3309	0	0	0	1	0	1.900114
330	3324	0	0	0	1	0	1.609875
331	3332	0	0	0	0	0	2.783323
332	3343	0	0	0	2	0	2.986799
333	3356	0	0	0	1	0	2.989439
334	3362	0	0	0	2	0	2.323695
335	3370	0	0	0	0	0	2.916879
336	3383	0	0	0	0	0	1.100681
337	3392	0	0	0	2	0	2.519875
338	3406	0	0	0	1	0	1.168985
339	3417	0	0	0	1	0	2.687039
340	3421	0	0	0	1	0	1.690206
341	3430	0	0	0	1	0	1.701677
342	3447	0	0	0	0	0	2.969416
343	3466	0	0	0	1	0	1.699128
344	3477	0	0	0	1	0	2.482933
345	3488	0	0	0	0	0	1.717223
346	3499	0	0	0	1	0	2.459434
347	3508	0	0	0	2	0	1.195954
348	3517	0	0	0	1	0	1.356848
349	3528	0	0	0	0	0	2.622369
350	3535	0	0	0	1	0	1.082231
351	3544	0	0	0	1	0	1.541822
352	3552	0	0	0	1	0	2.784728
353	3564	0	0	0	1	0	2.359351
354	3575	0	0	0	2	0	1.551061
355	3579	0	0	0	0	0	2.750414
356	3593	0	0	0	0	0	1.524456
357	3604	0	0	0	2	0	1.171418
358	3610	0	0	0	2	0	2.193520
359	3628	0	0	0	1	0	2.875580
360	3634	0	0	0	0	0	2.117711
361	3644	0	0	0	2	0	2.529789
362	3655	0	0	0	1	0	1.895135
363	3664	0	0	0	1	0	2.200550
364	3675	0	0	0	1	0	1.435471
365	3682	0	0	0	0	0	2.923594
366	3689	0	0	0	1	0	2.581797
367	3699	0	0	0	0	0	2.510762
368	3705	0	0	0	1	0	2.230365
369	3718	0	0	0	0	0	1.909589
370	3725	0	0	0	0	0	1.235474
371	3739	0	0	0	0	0	2.898226
372	3753	0	0	0	0	0	1.599523
373	3760	0	0	0	1	0	1.308779
374	3769	0	0	0	2	0	2.725124
375	3778	0	0	0	0	0	1.331491
376	3790	0	0	0	2	0	1.845103
377	3802	0	0	0	0	0	1.725393
378	3812	0	0	0	2	0	1.168315
379	3820	0	0	0	0	0	2.530717
380	3830	0	0	0	0	0	1.434968
381	3835	0	0	0	0	0	1.963298
382	3845	0	0	0	0	0	2.657529
383	3856	0	0	0	1	0	1.302390
384	3863	0	0	0	2	0	1.257231
385	3872	0	0	0	2	0	1.073114
386	3879	0	0	0	1	0	2.500453
387	3893	0	0	0	2	0	2.063703
388	3899	0	0	0	2	0	1.934284
389	3909	0	0	0	2	0	1.305714
390	3920	0	0	0	0	0	2.053574
391	3925	0	0	0	1	0	1.295575
392	3938	0	0	0	2	0	2.561506
393	3957	0	0	0	1	0	2.746502
394	3968	0	0	0	0	0	1.051112
395	3978	0	0	0	1	0	1.910808
396	3992	0	0	0	1	0	1.249183
397	4001	0	0	0	1	0	2.648034
398	4008	0	0	0	1	0	1.618123
399	4016	0	0	0	2	0	1.389815
400	4021	0	0	0	0	0	2.872701
401	4031	0	0	0	0	0	2.302253
402	4038	0	0	0	2	0	1.576698
403	4041	0	0	0	0	0	1.295560
404	4054	0	0	0	0	0	1.767617
405	4060	0	0	0	0	0	2.717994
406	4074	0	0	0	1	0	2.478182
407	4084	0	0	0	0	0	1.893283
408	4094	0	0	0	1	0	1.688692
409	4102	0	0	0	1	0	2.032722
410	4116	0	0	0	0	0	2.456093
411	4123	0	0	0	2	0	1.393770
412	4133	0	0	0	2	0	1.809053
413	4145	0	0	0	1	0	1.359469
414	4158	0	0	0	1	0	2.347409
415	4164	0	0	0	0	0	1.030105
416	4177	0	0	0	2	0	1.480670
417	4187	0	0	0	1	0	1.199556
418	4207	0	0	0	0	0	1.250468
419	4219	0	0	0	1	0	2.567688
420	4225	0	0	0	1	0	1.456930
421	4236	0	0	0	2	0	2.971768
422	4243	0	0	0	0	0	1.407776
423	4256	0	0	0	0	0	2.326461
424	4262	0	0	0	0	0	1.474325
425	4272	0	0	0	2	0	2.902478
426	4284	0	0	0	1	0	1.521731
427	4300	0	0	0	1	0	1.581266
428	4311	0	0	0	2	0	2.729116
429	4326	0	0	0	0	0	1.583405
430	4335	0	0	0	1	0	2.533947
431	4343	0	0	0	2	0	1.453444
432	4355	0	0	0	0	0	1.644148
433	4365	0	0	0	2	0	1.682757
434	4371	0	0	0	0	0	1.864831
435	4379	0	0	0	1	0	2.957987
436	4387	0	0	0	2	0	2.680220
437	4396	0	0	0	0	0	2.509711
438	4409	0	0	0	2	0	1.339743
439	4417	0	0	0	1	0	1.859009
440	4420	0	0	0	1	0	1.100231
441	4433	0	0	0	0	0	2.519501
442	4443	0	0	0	0	0	2.510590
443	4453	0	0	0	1	0	1.882550
444	4460	0	0	0	1	0	2.994851
445	4471	0	0	0	2	0	1.194901
446	4479	0	0	0	0	0	2.512806
447	4490	0	0	0	0	0	1.429236
448	4499	0	0	0	1	0	2.143747
449	4502	0	0	0	1	0	2.906807
450	4509	0	0	0	2	0	1.286104
451	4519	0	0	0	0	0	1.738567
452	4525	0	0	0	2	0	2.235965
453	4539	0	0	0	2	0	1.186072
454	4549	0	0	0	0	0	1.915351
455	4562	0	0	0	1	0	2.898127
456	4568	0	0	0	0	0	2.036877
457	4577	0	0	0	0	0	1.853332
458	4590	0	0	0	1	0	2.928758
459	4605	0	0	0	0	0	2.992272
460	4619	0	0	0	1	0	2.627277
461	4625	0	0	0	1	0	1.367722
462	4637	0	0	0	1	0	1.667049
463	4650	0	0	0	2	0	2.169408
464	4664	0	0	0	0	0	1.557554
465	4673	0	0	0	0	0	2.696320
466	4685	0	0	0	2	0	1.543691
467	4689	0	0	0	1	0	1.779889
468	4698	0	0	0	0	0	2.914623
469	4709	0	0	0	0	0	1.287637
470	4722	0	0	0	2	0	1.757940
471	4726	0	0	0	1	0	2.425764
472	4739	0	0	0	1	0	2.810610
473	4755	0	0	0	0	0	2.423067
474	4766	0	0	0	0	0	2.145686
475	4776	0	0	0	1	0	1.973318
476	4787	0	0	0	1	0	2.100864
477	4799	0	0	0	0	0	2.041129
478	4809	0	0	0	1	0	2.223350
479	4816	0	0	0	1	0	1.791274
480	4826	0	0	0	0	0	2.651708
481	4838	0	0	0	1	0	1.090754
482	4847	0	0	0	1	0	1.846982
483	4861	0	0	0	0	0	2.156355
484	4877	0	0	0	0	0	2.204945
485	4882	0	0	0	2	0	2.908104
486	4893	0	0	0	0	0	2.163959
487	4902	0	0	0	1	0	1.009386
488	4917	0	0	0	0	0	2.297718
489	4935	0	0	0	1	0	1.957711
490	4944	0	0	0	0	0	1.981639
491	4953	0	0	0	1	0	1.996779
492	4963	0	0	0	1	0	2.370852
493	4971	0	0	0	1	0	1.770906
494	4983	0	0	0	1	0	1.366351
495	4994	0	0	0	2	0	1.714740
496	5012	0	0	0	0	0	2.512393
497	5019	0	0	0	1	0	2.303001
498	5031	0	0	0	0	0	1.866452
499	5041	0	0	0	1	0	1.117369
500	5051	0	0	0	0	0	2.343389
501	5062	0	0	0	2	0	2.302453
502	5075	0	0	0	1	0	2.420324
503	5086	0	0	0	2	0	2.507612
504	5099	0	0	0	0	0	1.987385
505	5103	0	0	0	0	0	2.005327
506	5116	0	0	0	1	0	1.534757
507	5130	0	0	0	1	0	1.676539
508	5139	0	0	0	0	0	1.471801
509	5148	0	0	0	2	0	2.143895
510	5158	0	0	0	0	0	2.484095
511	5168	0	0	0	2	0	2.144108
512	5174	0	0	0	0	0	1.214688
513	5191	0	0	0	0	0	2.542818
514	5202	0	0	0	0	0	1.284853
515	5208	0	0	0	1	0	2.645737
516	5216	0	0	0	0	0	2.533575
517	5222	0	0	0	0	0	2.112326
518	5232	0	0	0	1	0	1.391377
519	5239	0	0	0	1	0	1.668445
520	5250	0	0	0	1	0	1.901241
521	5263	0	0	0	1	0	1.071406
522	5273	0	0	0	0	0	2.175717
523	5284	0	0	0	0	0	2.585026
524	5297	0	0	0	1	0	1.070240
525	5301	0	0	0	0	0	1.997711
526	5313	0	0	0	1	0	2.082177
527	5323	0	0	0	2	0	2.836033
528	5330	0	0	0	0	0	1.562278
529	5339	0	0	0	2	0	1.127364
530	5350	0	0	0	0	0	1.648660
531	5365	0	0	0	1	0	2.469555
532	5371	0	0	0	0	0	2.892502
533	5380	0	0	0	0	0	2.337824
534	5387	0	0	0	0	0	2.313135
535	5398	0	0	0	0	0	1.805818
536	5407	0	0	0	1	0	1.821201
537	5423	0	0	0	0	0	2.894040
538	5434	0	0	0	0	0	1.700874
539	5447	0	0	0	0	0	2.713505
540	5461	0	0	0	0	0	1.075828
541	5474	0	0	0	0	0	2.271938
542	5480	0	0	0	0	0	1.445941
543	5493	0	0	0	0	0	2.812527
544	5512	0	0	0	0	0	1.914513
545	5524	0	0	0	1	0	1.036751
546	5534	0	0	0	1	0	1.824979
547	5540	0	0	0	1	0	1.812772
548	5551	0	0	0	2	0	2.112456
549	5561	0	0	0	1	0	1.115408
550	5571	0	0	0	2	0	1.490073
551	5580	0	0	0	2	0	2.137693
552	5592	0	0	0	2	0	1.129673
553	5605	0	0	0	0	0	1.641730
554	5620	0	0	0	1	0	1.258890
555	5629	0	0	0	0	0	2.051394
556	5644	0	0	0	1	0	1.016951
557	5653	0	0	0	0	0	1.237739
558	5662	0	0	0	0	0	2.549791
559	5673	0	0	0	1	0	1.515384
560	5682	0	0	0	1	0	2.261883
561	5690	0	0	0	0	0	1.437946
562	5693	0	0	0	1	0	2.513129
563	5699	0	0	0	1	0	1.379934
564	5712	0	0	0	2	0	1.376184
565	5722	0	0	0	0	0	1.815014
566	5739	0	0	0	1	0	1.502242
567	5752	0	0	0	1	0	1.259068
568	5763	0	0	0	1	0	2.979532
569	5773	0	0	0	0	0	1.364508
570	5783	0	0	0	2	0	2.127503
571	5791	0	0	0	0	0	1.344344
572	5803	0	0	0	0	0	2.286969
573	5816	0	0	0	1	0	1.401318
574	5827	0	0	0	1	0	2.499920
575	5836	0	0	0	1	0	2.497285
576	5847	0	0	0	0	0	1.430166
577	5862	0	0	0	1	0	2.123543
578	5873	0	0	0	0	0	1.390186
579	5884	0	0	0	0	0	2.342553
580	5896	0	0	0	1	0	1.096051
581	5904	0	0	0	2	0	2.140754
582	5914	0	0	0	2	0	2.614355
583	5920	0	0	0	1	0	2.646526
584	5932	0	0	0	1	0	2.878999
585	5947	0	0	0	1	0	1.570664
586	5958	0	0	0	1	0	1.772915
587	5968	0	0	0	1	0	1.502702
588	5977	0	0	0	0	0	2.997763
589	5984	0	0	0	0	0	1.807891
590	6000	0	0	0	2	0	2.448469
591	6008	0	0	0	0	0	2.181381
592	6017	0	0	0	1	0	1.444571
593	6027	0	0	0	0	0	1.751170
594	6038	0	0	0	1	0	1.481111
595	6045	0	0	0	0	0	1.010579
596	6056	0	0	0	2	0	1.154586
597	6061	0	0	0	1	0	2.415375
598	6068	0	0	0	0	0	1.052013
599	6082	0	0	0	1	0	1.044031
600	6098	0	0	0	1	0	2.755939
601	6107	0	0	0	2	0	1.315239
602	6119	0	0	0	0	0	1.066275
603	6124	0	0	0	0	0	1.296016
604	6134	0	0	0	2	0	2.405781
605	6145	0	0	0	0	0	1.895490
606	6157	0	0	0	0	0	1.262427
607	6164	0	0	0	0	0	2.936759
608	6176	0	0	0	0	0	2.042028
609	6186	0	0	0	2	0	2.968420
610	6191	0	0	0	1	0	1.058489
611	6200	0	0	0	0	0	2.408286
612	6211	0	0	0	2	0	2.158564
613	6217	0	0	0	1	0	1.923678
614	6225	0	0	0	0	0	1.350155
615	6238	0	0	0	1	0	2.316995
616	6247	0	0	0	0	0	1.394860
617	6251	0	0	0	2	0	1.356668
618	6260	0	0	0	2	0	2.705118
619	6281	0	0	0	0	0	1.437975
620	6290	0	0	0	0	0	2.363129
621	6296	0	0	0	2	0	2.929050
622	6303	0	0	0	1	0	2.317118
623	6310	0	0	0	0	0	2.971904
624	6319	0	0	0	0	0	1.644578
625	6331	0	0	0	0	0	2.816252
626	6345	0	0	0	0	0	2.497504
627	6357	0	0	0	0	0	2.842920
628	6365	0	0	0	0	0	1.267875
629	6374	0	0	0	1	0	1.824383
630	6389	0	0	0	1	0	2.556472
631	6398	0	0	0	0	0	1.220084
632	6408	0	0	0	1	0	2.130456
633	6423	0	0	0	0	0	1.353862
634	6427	0	0	0	0	0	1.186320
635	6437	0	0	0	2	0	1.033610
636	6444	0	0	0	2	0	1.791222
637	6455	0	0	0	0	0	1.721583
638	6467	0	0	0	0	0	2.761452
639	6475	0	0	0	0	0	1.952856
640	6483	0	0	0	2	0	1.264216
641	6492	0	0	0	2	0	2.754021
642	6504	0	0	0	2	0	1.830556
643	6517	0	0	0	2	0	1.652385
644	6530	0	0	0	2	0	1.143186
645	6545	0	0	0	0	0	2.653115
646	6555	0	0	0	0	0	1.499166
647	6566	0	0	0	1	0	2.076199
648	6572	0	0	0	2	0	2.740883
649	6582	0	0	0	0	0	1.198335
650	6596	0	0	0	0	0	1.886531
651	6603	0	0	0	2	0	2.168600
652	6613	0	0	0	1	0	1.973590
653	6620	0	0	0	2	0	2.618620
654	6626	0	0	0	2	0	2.075595
655	6637	0	0	0	2	0	2.989090
656	6647	0	0	0	1	0	1.175360
657	6659	0	0	0	1	0	2.131907
658	6673	0	0	0	1	0	1.701651
659	6692	0	0	0	1	0	2.152469
660	6699	0	0	0	1	0	2.308743
661	6713	0	0	0	2	0	1.726944
662	6723	0	0	0	0	0	2.627158
663	6732	0	0	0	2	0	2.139839
664	6741	0	0	0	1	0	2.618850
665	6750	0	0	0	0	0	2.250511
666	6759	0	0	0	0	0	1.068431
667	6769	0	0	0	2	0	1.863832
668	6781	0	0	0	2	0	1.358297
669	6789	0	0	0	0	0	1.313280
670	6812	0	0	0	2	0	2.681635
671	6824	0	0	0	1	0	1.727580
672	6834	0	0	0	0	0	2.205135
673	6843	0	0	0	1	0	2.944856
674	6852	0	0	0	1	0	2.599130
675	6862	0	0	0	1	0	1.311141
676	6874	0	0	0	2	0	2.734004
677	6887	0	0	0	2	0	1.366886
678	6893	0	0	0	1	0	2.285985
679	6907	0	0	0	0	0	1.232184
680	6916	0	0	0	1	0	2.403818
681	6934	0	0	0	1	0	2.687419
682	6945	0	0	0	1	0	1.251585
683	6955	0	0	0	0	0	1.069907
684	6965	0	0	0	0	0	1.761005
685	6977	0	0	0	0	0	2.400474
686	6993	0	0	0	1	0	2.977405
687	7004	0	0	0	0	0	1.667156
688	7018	0	0	0	2	0	1.601635
689	7033	0	0	0	1	0	1.482493
690	7040	0	0	0	0	0	2.462198
691	7048	0	0	0	1	0	1.849494
692	7056	0	0	0	0	0	2.371325
693	7064	0	0	0	0	0	1.654849
694	7071	0	0	0	2	0	2.839905
695	7078	0	0	0	1	0	1.545342
696	7086	0	0	0	0	0	1.021673
697	7101	0	0	0	0	0	1.337327
698	7114	0	0	0	0	0	1.356136
