# OAR result for 11_comm.wld
task1	0.000000	1.000000	985.000000	984.000000
task2	293.000000	294.000000	1021.000000	727.000000
task3	605.000000	990.000000	2425.000000	1435.000000
task4	918.000000	1022.000000	1740.000000	718.000000
task5	1197.000000	1742.000000	2493.000000	751.000000
task6	1519.000000	2495.000000	3269.000000	774.000000
task7	1826.000000	3270.000000	4105.000000	835.000000
task8	2120.000000	4110.000000	4856.000000	746.000000
task9	2410.000000	4861.000000	6152.000000	1291.000000
task10	2716.000000	6159.000000	7351.000000	1192.000000
task11	3025.000000	7353.000000	9039.000000	1686.000000
task12	3301.000000	9041.000000	9942.000000	901.000000
task13	3596.000000	9948.000000	11195.000000	1247.000000
task14	3902.000000	3903.000000	5007.000000	1104.000000
task15	4191.000000	10333.000000	12016.000000	1683.000000
task16	4484.000000	11199.000000	12402.000000	1203.000000
task17	4775.000000	12021.000000	13716.000000	1695.000000
task18	5075.000000	12407.000000	14025.000000	1618.000000
task19	5377.000000	5378.000000	6068.000000	690.000000
task20	5664.000000	14026.000000	14778.000000	752.000000
task21	5948.000000	14780.000000	15918.000000	1138.000000
task22	6256.000000	15921.000000	17588.000000	1667.000000
task23	6546.000000	7353.000000	8272.000000	919.000000
task24	6835.000000	8273.000000	8968.000000	695.000000
task25	7121.000000	17928.000000	19431.000000	1503.000000
task26	7425.000000	19432.000000	20943.000000	1511.000000
task27	7718.000000	8971.000000	10332.000000	1361.000000
task28	8014.000000	20945.000000	22098.000000	1153.000000
task29	8308.000000	22101.000000	23072.000000	971.000000
task30	8627.000000	23079.000000	24802.000000	1723.000000
task31	8919.000000	12021.000000	13164.000000	1143.000000
task32	9205.000000	24807.000000	25525.000000	718.000000
task33	9478.000000	15921.000000	16654.000000	733.000000
task34	9805.000000	25531.000000	26488.000000	957.000000
task35	10099.000000	26494.000000	28007.000000	1513.000000
task36	10390.000000	28900.000000	30333.000000	1433.000000
task37	10672.000000	30334.000000	31721.000000	1387.000000
task38	10977.000000	25531.000000	27080.000000	1549.000000
task39	11287.000000	31726.000000	33023.000000	1297.000000
task40	11587.000000	33025.000000	34331.000000	1306.000000
task41	11881.000000	16656.000000	17925.000000	1269.000000
task42	12205.000000	27086.000000	28233.000000	1147.000000
task43	12499.000000	34337.000000	35265.000000	928.000000
task44	12811.000000	35266.000000	36934.000000	1668.000000
task45	13105.000000	33025.000000	34677.000000	1652.000000
task46	13415.000000	13719.000000	15219.000000	1500.000000
task47	13694.000000	36937.000000	38483.000000	1546.000000
task48	13974.000000	15220.000000	16092.000000	872.000000
task49	14296.000000	38529.000000	40066.000000	1537.000000
task50	14609.000000	40073.000000	40895.000000	822.000000
task51	14896.000000	34678.000000	36164.000000	1486.000000
task52	15167.000000	36165.000000	37379.000000	1214.000000
task53	15474.000000	28236.000000	29711.000000	1475.000000
task54	15772.000000	16096.000000	16796.000000	700.000000
task55	16056.000000	40896.000000	42438.000000	1542.000000
task56	16341.000000	42443.000000	43715.000000	1272.000000
task57	16615.000000	43716.000000	45288.000000	1572.000000
task58	16933.000000	28008.000000	28898.000000	890.000000
task59	17234.000000	29713.000000	30537.000000	824.000000
task60	17545.000000	45293.000000	46816.000000	1523.000000
task61	17820.000000	46820.000000	48359.000000	1539.000000
task62	18110.000000	48362.000000	49701.000000	1339.000000
task63	18433.000000	49703.000000	50968.000000	1265.000000
task64	18723.000000	30334.000000	31121.000000	787.000000
task65	19017.000000	48362.000000	50132.000000	1770.000000
task66	19314.000000	50969.000000	52544.000000	1575.000000
task67	19596.000000	52548.000000	54042.000000	1494.000000
task68	19895.000000	31123.000000	32449.000000	1326.000000
task69	20203.000000	52548.000000	53286.000000	738.000000
task70	20523.000000	54081.000000	55487.000000	1406.000000
task71	20817.000000	37380.000000	38528.000000	1148.000000
task72	21131.000000	55493.000000	57036.000000	1543.000000
task73	21446.000000	57042.000000	57974.000000	932.000000
task74	21748.000000	38529.000000	39575.000000	1046.000000
task75	22048.000000	57977.000000	59024.000000	1047.000000
task76	22328.000000	59025.000000	60061.000000	1036.000000
task77	22643.000000	60067.000000	61508.000000	1441.000000
task78	22948.000000	61513.000000	62392.000000	879.000000
task79	23252.000000	62396.000000	63747.000000	1351.000000
task80	23521.000000	63752.000000	65511.000000	1759.000000
task81	23818.000000	39576.000000	41306.000000	1730.000000
task82	24109.000000	41311.000000	42633.000000	1322.000000
task83	24414.000000	42443.000000	43796.000000	1353.000000
task84	24731.000000	65515.000000	66890.000000	1375.000000
task85	25036.000000	41311.000000	41956.000000	645.000000
task86	25338.000000	53288.000000	54075.000000	787.000000
task87	25640.000000	66892.000000	68387.000000	1495.000000
task88	25915.000000	65515.000000	67022.000000	1507.000000
task89	26202.000000	68537.000000	69309.000000	772.000000
task90	26502.000000	42636.000000	43631.000000	995.000000
task91	26789.000000	69314.000000	70313.000000	999.000000
task92	27104.000000	70314.000000	71997.000000	1683.000000
task93	27409.000000	72001.000000	73593.000000	1592.000000
task94	27680.000000	67026.000000	68532.000000	1506.000000
task95	27945.000000	50134.000000	50759.000000	625.000000
task96	28244.000000	70314.000000	71257.000000	943.000000
task97	28534.000000	73600.000000	74716.000000	1116.000000
task98	28852.000000	74717.000000	76007.000000	1290.000000
task99	29150.000000	76009.000000	76830.000000	821.000000
task100	29451.000000	43800.000000	45037.000000	1237.000000
