# OAR result for 15_comm.wld
task1	0.000000	653.000000	1448.000000	795.000000
task2	286.000000	1449.000000	2967.000000	1518.000000
task3	583.000000	3367.000000	4549.000000	1182.000000
task4	867.000000	4551.000000	6199.000000	1648.000000
task5	1174.000000	1449.000000	2568.000000	1119.000000
task6	1470.000000	2569.000000	3366.000000	797.000000
task7	1796.000000	7539.000000	8516.000000	977.000000
task8	2098.000000	8519.000000	10143.000000	1624.000000
task9	2401.000000	4604.000000	5454.000000	850.000000
task10	2721.000000	6200.000000	6903.000000	703.000000
task11	3012.000000	8519.000000	10186.000000	1667.000000
task12	3331.000000	11417.000000	12365.000000	948.000000
task13	3639.000000	5456.000000	7152.000000	1696.000000
task14	3946.000000	3947.000000	4603.000000	656.000000
task15	4234.000000	8561.000000	10189.000000	1628.000000
task16	4517.000000	10187.000000	11416.000000	1229.000000
task17	4771.000000	12372.000000	13217.000000	845.000000
task18	5093.000000	13223.000000	14479.000000	1256.000000
task19	5404.000000	6904.000000	7537.000000	633.000000
task20	5714.000000	10197.000000	10960.000000	763.000000
task21	6010.000000	14481.000000	15326.000000	845.000000
task22	6324.000000	6325.000000	7218.000000	893.000000
task23	6623.000000	15331.000000	16036.000000	705.000000
task24	6946.000000	16038.000000	17477.000000	1439.000000
task25	7235.000000	7236.000000	8559.000000	1323.000000
task26	7516.000000	16707.000000	18154.000000	1447.000000
task27	7833.000000	19645.000000	20812.000000	1167.000000
task28	8108.000000	20817.000000	22578.000000	1761.000000
task29	8452.000000	14481.000000	15965.000000	1484.000000
task30	8765.000000	23435.000000	24782.000000	1347.000000
task31	9077.000000	18551.000000	19318.000000	767.000000
task32	9361.000000	17478.000000	18546.000000	1068.000000
task33	9640.000000	18155.000000	19640.000000	1485.000000
task34	9922.000000	24783.000000	26514.000000	1731.000000
task35	10255.000000	26515.000000	27847.000000	1332.000000
task36	10577.000000	28422.000000	29228.000000	806.000000
task37	10848.000000	22581.000000	23431.000000	850.000000
task38	11151.000000	20817.000000	21730.000000	913.000000
task39	11460.000000	21736.000000	22757.000000	1021.000000
task40	11773.000000	29229.000000	30536.000000	1307.000000
task41	12096.000000	30538.000000	32008.000000	1470.000000
task42	12398.000000	15972.000000	16706.000000	734.000000
task43	12660.000000	32009.000000	32673.000000	664.000000
task44	12947.000000	32678.000000	34126.000000	1448.000000
task45	13249.000000	35374.000000	36168.000000	794.000000
task46	13532.000000	24783.000000	25777.000000	994.000000
task47	13807.000000	36173.000000	37725.000000	1552.000000
task48	14110.000000	25778.000000	27568.000000	1790.000000
task49	14398.000000	34131.000000	35145.000000	1014.000000
task50	14698.000000	37726.000000	39229.000000	1503.000000
task51	15002.000000	39231.000000	39912.000000	681.000000
task52	15303.000000	16707.000000	17759.000000	1052.000000
task53	15619.000000	39914.000000	41553.000000	1639.000000
task54	15898.000000	30538.000000	31820.000000	1282.000000
task55	16169.000000	41558.000000	42186.000000	628.000000
task56	16460.000000	31821.000000	33529.000000	1708.000000
task57	16754.000000	29229.000000	31029.000000	1800.000000
task58	17046.000000	33534.000000	34589.000000	1055.000000
task59	17351.000000	17766.000000	18510.000000	744.000000
task60	17671.000000	42188.000000	43844.000000	1656.000000
task61	17972.000000	42188.000000	43083.000000	895.000000
task62	18257.000000	31031.000000	32597.000000	1566.000000
task63	18562.000000	43847.000000	44545.000000	698.000000
task64	18884.000000	44546.000000	46288.000000	1742.000000
task65	19192.000000	32598.000000	34258.000000	1660.000000
task66	19495.000000	46559.000000	47172.000000	613.000000
task67	19802.000000	44546.000000	45752.000000	1206.000000
task68	20114.000000	47174.000000	48017.000000	843.000000
task69	20437.000000	34265.000000	35026.000000	761.000000
task70	20727.000000	37726.000000	38652.000000	926.000000
task71	21039.000000	34590.000000	35373.000000	783.000000
task72	21359.000000	38657.000000	40447.000000	1790.000000
task73	21664.000000	45754.000000	46557.000000	803.000000
task74	21944.000000	48018.000000	49497.000000	1479.000000
task75	22237.000000	49501.000000	50376.000000	875.000000
task76	22547.000000	51034.000000	52840.000000	1806.000000
task77	22850.000000	52845.000000	53949.000000	1104.000000
task78	23147.000000	53950.000000	55268.000000	1318.000000
task79	23453.000000	55270.000000	56450.000000	1180.000000
task80	23761.000000	55270.000000	56793.000000	1523.000000
task81	24061.000000	56795.000000	57433.000000	638.000000
task82	24364.000000	38657.000000	39472.000000	815.000000
task83	24671.000000	57435.000000	58999.000000	1564.000000
task84	24930.000000	59001.000000	60051.000000	1050.000000
task85	25253.000000	60057.000000	61215.000000	1158.000000
task86	25569.000000	61219.000000	62917.000000	1698.000000
task87	25850.000000	62922.000000	63963.000000	1041.000000
task88	26169.000000	63967.000000	65465.000000	1498.000000
task89	26439.000000	65472.000000	67014.000000	1542.000000
task90	26739.000000	67016.000000	67751.000000	735.000000
task91	27065.000000	67756.000000	69141.000000	1385.000000
task92	27361.000000	42188.000000	43039.000000	851.000000
task93	27662.000000	27663.000000	28420.000000	757.000000
task94	27944.000000	49501.000000	51028.000000	1527.000000
task95	28233.000000	69142.000000	70315.000000	1173.000000
task96	28550.000000	70318.000000	71085.000000	767.000000
task97	28829.000000	71087.000000	72256.000000	1169.000000
task98	29130.000000	60057.000000	61563.000000	1506.000000
task99	29433.000000	40454.000000	41545.000000	1091.000000
task100	29769.000000	43040.000000	43859.000000	819.000000
