# OAR result for 4.wld
task1	0.000000	1.000000	784.000000	783.000000
task2	319.000000	785.000000	2159.000000	1374.000000
task3	602.000000	2160.000000	2775.000000	615.000000
task4	933.000000	2777.000000	3647.000000	870.000000
task5	1214.000000	3648.000000	5050.000000	1402.000000
task6	1512.000000	5060.000000	6683.000000	1623.000000
task7	1795.000000	7143.000000	8761.000000	1618.000000
task8	2091.000000	8762.000000	9577.000000	815.000000
task9	2396.000000	9578.000000	11235.000000	1657.000000
task10	2712.000000	3648.000000	5059.000000	1411.000000
task11	3024.000000	11342.000000	12113.000000	771.000000
task12	3344.000000	12115.000000	12784.000000	669.000000
task13	3654.000000	12785.000000	14412.000000	1627.000000
task14	3946.000000	14413.000000	15860.000000	1447.000000
task15	4246.000000	9578.000000	11341.000000	1763.000000
task16	4533.000000	15861.000000	17011.000000	1150.000000
task17	4857.000000	18447.000000	19318.000000	871.000000
task18	5178.000000	5180.000000	6407.000000	1227.000000
task19	5472.000000	19319.000000	20170.000000	851.000000
task20	5753.000000	20171.000000	21551.000000	1380.000000
task21	6039.000000	6408.000000	7142.000000	734.000000
task22	6360.000000	15861.000000	17005.000000	1144.000000
task23	6686.000000	20171.000000	21695.000000	1524.000000
task24	6961.000000	21552.000000	22680.000000	1128.000000
task25	7242.000000	22908.000000	24500.000000	1592.000000
task26	7536.000000	24501.000000	26292.000000	1791.000000
task27	7820.000000	17006.000000	17611.000000	605.000000
task28	8124.000000	26307.000000	27287.000000	980.000000
task29	8410.000000	28046.000000	29653.000000	1607.000000
task30	8710.000000	29654.000000	30346.000000	692.000000
task31	8997.000000	31119.000000	32468.000000	1349.000000
task32	9280.000000	24501.000000	25893.000000	1392.000000
task33	9579.000000	17006.000000	18445.000000	1439.000000
task34	9926.000000	32469.000000	33669.000000	1200.000000
task35	10241.000000	33671.000000	35217.000000	1546.000000
task36	10531.000000	36002.000000	37069.000000	1067.000000
task37	10815.000000	37070.000000	38350.000000	1280.000000
task38	11098.000000	27291.000000	28045.000000	754.000000
task39	11388.000000	34052.000000	35110.000000	1058.000000
task40	11706.000000	29654.000000	31118.000000	1464.000000
task41	12005.000000	38351.000000	39842.000000	1491.000000
task42	12286.000000	39843.000000	40728.000000	885.000000
task43	12589.000000	40729.000000	42447.000000	1718.000000
task44	12908.000000	42448.000000	43366.000000	918.000000
task45	13223.000000	17012.000000	17657.000000	645.000000
task46	13500.000000	43367.000000	44603.000000	1236.000000
task47	13814.000000	30347.000000	30950.000000	603.000000
task48	14147.000000	44605.000000	46036.000000	1431.000000
task49	14465.000000	46037.000000	47128.000000	1091.000000
task50	14768.000000	21696.000000	23415.000000	1719.000000
task51	15086.000000	21552.000000	22906.000000	1354.000000
task52	15395.000000	47129.000000	47819.000000	690.000000
task53	15679.000000	26553.000000	27226.000000	673.000000
task54	15967.000000	23416.000000	24586.000000	1170.000000
task55	16309.000000	47820.000000	49485.000000	1665.000000
task56	16661.000000	27242.000000	27944.000000	702.000000
task57	16986.000000	21552.000000	22833.000000	1281.000000
task58	17267.000000	49486.000000	50236.000000	750.000000
task59	17551.000000	50237.000000	51779.000000	1542.000000
task60	17855.000000	51781.000000	53115.000000	1334.000000
task61	18138.000000	53116.000000	53953.000000	837.000000
task62	18405.000000	53955.000000	55272.000000	1317.000000
task63	18711.000000	38351.000000	40019.000000	1668.000000
task64	19045.000000	55273.000000	56176.000000	903.000000
task65	19330.000000	56178.000000	57405.000000	1227.000000
task66	19630.000000	57406.000000	58687.000000	1281.000000
task67	19939.000000	58688.000000	59675.000000	987.000000
task68	20224.000000	35112.000000	36000.000000	888.000000
task69	20514.000000	24587.000000	25826.000000	1239.000000
task70	20828.000000	59676.000000	60825.000000	1149.000000
task71	21114.000000	60826.000000	62224.000000	1398.000000
task72	21381.000000	25827.000000	26548.000000	721.000000
task73	21710.000000	62225.000000	63262.000000	1037.000000
task74	21985.000000	63263.000000	63877.000000	614.000000
task75	22284.000000	63878.000000	65427.000000	1549.000000
task76	22597.000000	65428.000000	66508.000000	1080.000000
task77	22906.000000	31119.000000	32148.000000	1029.000000
task78	23190.000000	66509.000000	67219.000000	710.000000
task79	23505.000000	67220.000000	68959.000000	1739.000000
task80	23823.000000	68960.000000	69601.000000	641.000000
task81	24138.000000	69602.000000	71335.000000	1733.000000
task82	24456.000000	32469.000000	33408.000000	939.000000
task83	24778.000000	40020.000000	41178.000000	1158.000000
task84	25063.000000	41180.000000	42199.000000	1019.000000
task85	25334.000000	71336.000000	72855.000000	1519.000000
task86	25632.000000	41180.000000	42854.000000	1674.000000
task87	25967.000000	72856.000000	74392.000000	1536.000000
task88	26289.000000	74393.000000	76138.000000	1745.000000
task89	26616.000000	76139.000000	77807.000000	1668.000000
task90	26901.000000	46037.000000	47414.000000	1377.000000
task91	27224.000000	77808.000000	78760.000000	952.000000
task92	27497.000000	31430.000000	32454.000000	1024.000000
task93	27809.000000	47820.000000	49569.000000	1749.000000
task94	28113.000000	78762.000000	79862.000000	1100.000000
task95	28414.000000	79863.000000	80998.000000	1135.000000
task96	28687.000000	33409.000000	34050.000000	641.000000
task97	28976.000000	80999.000000	81743.000000	744.000000
task98	29269.000000	29654.000000	31429.000000	1775.000000
task99	29594.000000	81744.000000	83270.000000	1526.000000
task100	29910.000000	83271.000000	84955.000000	1684.000000
