# Simbatch result for 18.out
task1	0.000000	0.000000	649.000000	649.000000
task2	314.000000	649.000000	1978.000000	1329.000000
task3	624.000000	624.000000	1537.000000	913.000000
task4	940.000000	1537.000000	2778.000000	1241.000000
task5	1254.000000	1978.000000	3302.000000	1324.000000
task6	1571.000000	4066.000000	5650.000000	1584.000000
task7	1880.000000	1978.000000	3181.000000	1203.000000
task8	2180.000000	5650.000000	6784.000000	1134.000000
task9	2478.000000	6784.000000	7847.000000	1063.000000
task10	2750.000000	8481.000000	9666.000000	1185.000000
task11	3073.000000	3181.000000	4066.000000	885.000000
task12	3391.000000	6784.000000	7848.000000	1064.000000
task13	3666.000000	9666.000000	11443.000000	1777.000000
task14	3955.000000	11717.000000	12907.000000	1190.000000
task15	4244.000000	9666.000000	11229.000000	1563.000000
task16	4550.000000	12907.000000	14524.000000	1617.000000
task17	4846.000000	6784.000000	7398.000000	614.000000
task18	5139.000000	14524.000000	16069.000000	1545.000000
task19	5442.000000	16307.000000	18008.000000	1701.000000
task20	5764.000000	18008.000000	19653.000000	1645.000000
task21	6063.000000	7398.000000	8233.000000	835.000000
task22	6342.000000	19653.000000	20843.000000	1190.000000
task23	6619.000000	20843.000000	21770.000000	927.000000
task24	6934.000000	7398.000000	8427.000000	1029.000000
task25	7240.000000	7398.000000	8481.000000	1083.000000
task26	7518.000000	9666.000000	10755.000000	1089.000000
task27	7820.000000	9666.000000	10885.000000	1219.000000
task28	8116.000000	14524.000000	15262.000000	738.000000
task29	8423.000000	21770.000000	22422.000000	652.000000
task30	8739.000000	22422.000000	24085.000000	1663.000000
task31	9060.000000	24085.000000	24718.000000	633.000000
task32	9360.000000	24718.000000	25998.000000	1280.000000
task33	9664.000000	25998.000000	27786.000000	1788.000000
task34	9976.000000	10755.000000	12025.000000	1270.000000
task35	10262.000000	10885.000000	11717.000000	832.000000
task36	10542.000000	11229.000000	12450.000000	1221.000000
task37	10824.000000	15262.000000	16307.000000	1045.000000
task38	11123.000000	27786.000000	28401.000000	615.000000
task39	11434.000000	28401.000000	29758.000000	1357.000000
task40	11736.000000	12025.000000	13509.000000	1484.000000
task41	12045.000000	30970.000000	31762.000000	792.000000
task42	12368.000000	31762.000000	32973.000000	1211.000000
task43	12694.000000	32973.000000	34443.000000	1470.000000
task44	12980.000000	13509.000000	14377.000000	868.000000
task45	13283.000000	34443.000000	35862.000000	1419.000000
task46	13567.000000	29758.000000	30970.000000	1212.000000
task47	13863.000000	35862.000000	36725.000000	863.000000
task48	14166.000000	36725.000000	37466.000000	741.000000
task49	14473.000000	37466.000000	38371.000000	905.000000
task50	14766.000000	38371.000000	39009.000000	638.000000
task51	15044.000000	39418.000000	40380.000000	962.000000
task52	15325.000000	40380.000000	41625.000000	1245.000000
task53	15621.000000	41625.000000	43343.000000	1718.000000
task54	15910.000000	18008.000000	19428.000000	1420.000000
task55	16219.000000	43343.000000	44765.000000	1422.000000
task56	16499.000000	44765.000000	45936.000000	1171.000000
task57	16815.000000	19653.000000	20651.000000	998.000000
task58	17104.000000	46330.000000	47158.000000	828.000000
task59	17376.000000	47158.000000	48203.000000	1045.000000
task60	17684.000000	48203.000000	49339.000000	1136.000000
task61	18002.000000	49716.000000	51243.000000	1527.000000
task62	18293.000000	19428.000000	20221.000000	793.000000
task63	18598.000000	51243.000000	52971.000000	1728.000000
task64	18877.000000	28203.000000	29962.000000	1759.000000
task65	19183.000000	32973.000000	34273.000000	1300.000000
task66	19470.000000	34273.000000	35855.000000	1582.000000
task67	19752.000000	54521.000000	55628.000000	1107.000000
task68	20039.000000	35855.000000	37406.000000	1551.000000
task69	20333.000000	25998.000000	26944.000000	946.000000
task70	20672.000000	55628.000000	56628.000000	1000.000000
task71	20965.000000	24085.000000	24793.000000	708.000000
task72	21292.000000	24793.000000	25821.000000	1028.000000
task73	21623.000000	56628.000000	57482.000000	854.000000
task74	21917.000000	51243.000000	52652.000000	1409.000000
task75	22207.000000	37406.000000	38624.000000	1218.000000
task76	22538.000000	52971.000000	54521.000000	1550.000000
task77	22802.000000	29962.000000	31691.000000	1729.000000
task78	23081.000000	48203.000000	49716.000000	1513.000000
task79	23366.000000	57482.000000	58644.000000	1162.000000
task80	23649.000000	58644.000000	59788.000000	1144.000000
task81	23943.000000	59788.000000	61518.000000	1730.000000
task82	24251.000000	31691.000000	32910.000000	1219.000000
task83	24567.000000	61518.000000	63025.000000	1507.000000
task84	24848.000000	63025.000000	64018.000000	993.000000
task85	25142.000000	64018.000000	65699.000000	1681.000000
task86	25436.000000	38624.000000	39418.000000	794.000000
task87	25746.000000	34443.000000	36172.000000	1729.000000
task88	26037.000000	65786.000000	67569.000000	1783.000000
task89	26346.000000	52652.000000	53900.000000	1248.000000
task90	26666.000000	63025.000000	64757.000000	1732.000000
task91	26956.000000	43343.000000	44263.000000	920.000000
task92	27247.000000	27247.000000	28203.000000	956.000000
task93	27528.000000	67569.000000	68565.000000	996.000000
task94	27832.000000	68565.000000	69171.000000	606.000000
task95	28141.000000	69171.000000	70872.000000	1701.000000
task96	28432.000000	70872.000000	71506.000000	634.000000
task97	28709.000000	64757.000000	65786.000000	1029.000000
task98	29021.000000	44765.000000	46330.000000	1565.000000
task99	29369.000000	71506.000000	72889.000000	1383.000000
task100	29663.000000	69171.000000	70112.000000	941.000000
