task1          	277.000000	277.000000	1304.000000	1027.000000	
task2          	536.000000	536.000000	1799.000000	1263.000000	
task3          	843.000000	1304.000000	2087.000000	783.000000	
task5          	1447.000000	2087.000000	3234.000000	1147.000000	
task4          	1151.000000	2087.000000	3350.000000	1263.000000	
task6          	1746.000000	3234.000000	4491.000000	1257.000000	
task11         	3342.000000	3342.000000	4663.000000	1321.000000	
task7          	2070.000000	4663.000000	6447.000000	1784.000000	
task12         	3622.000000	6447.000000	7903.000000	1456.000000	
task10         	2997.000000	6447.000000	7932.000000	1485.000000	
task8          	2366.000000	6447.000000	8162.000000	1715.000000	
task18         	5393.000000	7903.000000	8942.000000	1039.000000	
task14         	4209.000000	7903.000000	9009.000000	1106.000000	
task15         	4518.000000	7932.000000	9463.000000	1531.000000	
task9          	2679.000000	9009.000000	10578.000000	1569.000000	
task33         	9947.000000	9947.000000	10785.000000	838.000000	
task13         	3914.000000	10578.000000	11701.000000	1123.000000	
task26         	7771.000000	11701.000000	12921.000000	1220.000000	
task16         	4783.000000	11701.000000	13028.000000	1327.000000	
task17         	5093.000000	13028.000000	14600.000000	1572.000000	
task19         	5740.000000	14600.000000	16049.000000	1449.000000	
task46         	13767.000000	14600.000000	16121.000000	1521.000000	
task53         	15908.000000	16049.000000	17216.000000	1167.000000	
task20         	6040.000000	16049.000000	17639.000000	1590.000000	
task56         	16811.000000	16811.000000	17939.000000	1128.000000	
task21         	6299.000000	17939.000000	18735.000000	796.000000	
task28         	8369.000000	18735.000000	19425.000000	690.000000	
task22         	6594.000000	18735.000000	19458.000000	723.000000	
task23         	6892.000000	19458.000000	20346.000000	888.000000	
task24         	7200.000000	20346.000000	21001.000000	655.000000	
task31         	9305.000000	21001.000000	22272.000000	1271.000000	
task54         	16213.000000	21001.000000	22709.000000	1708.000000	
task25         	7475.000000	21001.000000	22795.000000	1794.000000	
task42         	12549.000000	22272.000000	23520.000000	1248.000000	
task75         	22389.000000	22709.000000	23839.000000	1130.000000	
task51         	15302.000000	22795.000000	24300.000000	1505.000000	
task76         	22705.000000	23839.000000	25001.000000	1162.000000	
task27         	8081.000000	24300.000000	25200.000000	900.000000	
task29         	8669.000000	25200.000000	26677.000000	1477.000000	
task30         	9001.000000	26677.000000	27609.000000	932.000000	
task38         	11413.000000	26677.000000	28097.000000	1420.000000	
task32         	9595.000000	27609.000000	28425.000000	816.000000	
task81         	24210.000000	27609.000000	28617.000000	1008.000000	
task34         	10227.000000	28617.000000	29540.000000	923.000000	
task43         	12857.000000	28097.000000	29698.000000	1601.000000	
task61         	18297.000000	29698.000000	30895.000000	1197.000000	
task59         	17729.000000	29540.000000	30948.000000	1408.000000	
task35         	10481.000000	29540.000000	31327.000000	1787.000000	
task64         	19136.000000	30895.000000	32591.000000	1696.000000	
task91         	27216.000000	30948.000000	32692.000000	1744.000000	
task65         	19393.000000	31327.000000	32946.000000	1619.000000	
task36         	10809.000000	32946.000000	33808.000000	862.000000	
task37         	11118.000000	33808.000000	35369.000000	1561.000000	
task39         	11682.000000	35369.000000	37161.000000	1792.000000	
task97         	28961.000000	37161.000000	38503.000000	1342.000000	
task40         	12007.000000	37161.000000	38936.000000	1775.000000	
task63         	18848.000000	37161.000000	38936.000000	1775.000000	
task41         	12291.000000	38936.000000	40218.000000	1282.000000	
task44         	13170.000000	40218.000000	41211.000000	993.000000	
task96         	28658.000000	40218.000000	41365.000000	1147.000000	
task82         	24491.000000	41211.000000	41858.000000	647.000000	
task45         	13470.000000	41858.000000	43069.000000	1211.000000	
task48         	14358.000000	43069.000000	44231.000000	1162.000000	
task47         	14067.000000	43069.000000	44788.000000	1719.000000	
task73         	21792.000000	44231.000000	45354.000000	1123.000000	
task85         	25384.000000	44788.000000	45891.000000	1103.000000	
task49         	14665.000000	45891.000000	47502.000000	1611.000000	
task50         	14993.000000	47502.000000	48414.000000	912.000000	
task55         	16486.000000	48414.000000	49552.000000	1138.000000	
task52         	15621.000000	48414.000000	49951.000000	1537.000000	
task57         	17132.000000	49951.000000	50596.000000	645.000000	
task58         	17419.000000	50596.000000	52024.000000	1428.000000	
task60         	17998.000000	52024.000000	53533.000000	1509.000000	
task100        	29815.000000	52024.000000	53750.000000	1726.000000	
task62         	18559.000000	53533.000000	55192.000000	1659.000000	
task66         	19716.000000	55192.000000	56101.000000	909.000000	
task67         	20014.000000	56101.000000	57491.000000	1390.000000	
task68         	20307.000000	57491.000000	58288.000000	797.000000	
task69         	20622.000000	58288.000000	59313.000000	1025.000000	
task70         	20923.000000	59313.000000	60016.000000	703.000000	
task71         	21208.000000	60016.000000	61302.000000	1286.000000	
task72         	21520.000000	61302.000000	62827.000000	1525.000000	
task74         	22067.000000	62827.000000	63522.000000	695.000000	
task77         	22998.000000	63522.000000	64522.000000	1000.000000	
task78         	23291.000000	64522.000000	65964.000000	1442.000000	
task79         	23581.000000	65964.000000	67191.000000	1227.000000	
task80         	23869.000000	67191.000000	68967.000000	1776.000000	
task83         	24808.000000	68967.000000	70508.000000	1541.000000	
task84         	25096.000000	70508.000000	72195.000000	1687.000000	
task86         	25698.000000	72195.000000	72910.000000	715.000000	
task87         	26018.000000	72910.000000	73738.000000	828.000000	
task88         	26338.000000	73738.000000	74355.000000	617.000000	
task89         	26650.000000	74355.000000	75967.000000	1612.000000	
task90         	26916.000000	75967.000000	76626.000000	659.000000	
task92         	27505.000000	76626.000000	78345.000000	1719.000000	
task93         	27786.000000	78345.000000	79092.000000	747.000000	
task94         	28098.000000	79092.000000	80623.000000	1531.000000	
task95         	28373.000000	80623.000000	82020.000000	1397.000000	
task98         	29233.000000	82020.000000	82779.000000	759.000000	
task99         	29518.000000	82779.000000	84529.000000	1750.000000	
