task1          	279.000000	279.000000	1741.000000	1462.000000	
task2          	586.000000	1741.000000	2647.000000	906.000000	
task5          	1460.000000	1741.000000	2733.000000	992.000000	
task3          	866.000000	2733.000000	4420.000000	1687.000000	
task4          	1174.000000	4420.000000	5144.000000	724.000000	
task7          	2046.000000	4420.000000	6013.000000	1593.000000	
task6          	1757.000000	5144.000000	6922.000000	1778.000000	
task16         	4828.000000	6013.000000	7560.000000	1547.000000	
task8          	2379.000000	6922.000000	8244.000000	1322.000000	
task25         	7555.000000	7560.000000	8851.000000	1291.000000	
task10         	2969.000000	8244.000000	9364.000000	1120.000000	
task9          	2678.000000	9364.000000	10529.000000	1165.000000	
task11         	3274.000000	10529.000000	11552.000000	1023.000000	
task21         	6375.000000	10529.000000	12307.000000	1778.000000	
task12         	3602.000000	11552.000000	12914.000000	1362.000000	
task32         	9694.000000	12307.000000	12951.000000	644.000000	
task13         	3903.000000	12951.000000	13708.000000	757.000000	
task14         	4207.000000	13708.000000	14347.000000	639.000000	
task15         	4521.000000	13708.000000	15035.000000	1327.000000	
task38         	11498.000000	14347.000000	15081.000000	734.000000	
task20         	6073.000000	14347.000000	15555.000000	1208.000000	
task40         	12095.000000	15035.000000	15924.000000	889.000000	
task17         	5139.000000	15555.000000	16564.000000	1009.000000	
task18         	5450.000000	16564.000000	18306.000000	1742.000000	
task19         	5756.000000	18306.000000	19624.000000	1318.000000	
task22         	6664.000000	18306.000000	19956.000000	1650.000000	
task57         	17060.000000	19624.000000	20339.000000	715.000000	
task23         	6943.000000	19624.000000	20411.000000	787.000000	
task27         	8128.000000	20411.000000	21357.000000	946.000000	
task26         	7825.000000	20411.000000	21432.000000	1021.000000	
task24         	7243.000000	20339.000000	21534.000000	1195.000000	
task34         	10290.000000	21534.000000	22547.000000	1013.000000	
task28         	8446.000000	21432.000000	23032.000000	1600.000000	
task36         	10884.000000	22547.000000	23347.000000	800.000000	
task41         	12397.000000	22547.000000	23617.000000	1070.000000	
task45         	13543.000000	23032.000000	24110.000000	1078.000000	
task42         	12665.000000	23032.000000	24147.000000	1115.000000	
task47         	14147.000000	23347.000000	24388.000000	1041.000000	
task51         	15305.000000	24110.000000	24797.000000	687.000000	
task76         	22785.000000	24147.000000	24932.000000	785.000000	
task29         	8744.000000	24932.000000	26460.000000	1528.000000	
task35         	10582.000000	26460.000000	28150.000000	1690.000000	
task44         	13253.000000	26460.000000	28238.000000	1778.000000	
task30         	9066.000000	26460.000000	28253.000000	1793.000000	
task61         	18223.000000	28253.000000	28884.000000	631.000000	
task50         	15013.000000	28150.000000	29293.000000	1143.000000	
task68         	20294.000000	28884.000000	29494.000000	610.000000	
task75         	22488.000000	28150.000000	29852.000000	1702.000000	
task31         	9362.000000	29494.000000	30162.000000	668.000000	
task33         	10016.000000	30162.000000	31886.000000	1724.000000	
task37         	11179.000000	31886.000000	33311.000000	1425.000000	
task53         	15884.000000	31886.000000	33348.000000	1462.000000	
task94         	28253.000000	33311.000000	33975.000000	664.000000	
task39         	11801.000000	33975.000000	35216.000000	1241.000000	
task46         	13833.000000	35216.000000	36448.000000	1232.000000	
task43         	12970.000000	35216.000000	37015.000000	1799.000000	
task49         	14723.000000	36448.000000	37461.000000	1013.000000	
task70         	20908.000000	37015.000000	37973.000000	958.000000	
task48         	14445.000000	37973.000000	39340.000000	1367.000000	
task55         	16454.000000	39340.000000	40656.000000	1316.000000	
task56         	16748.000000	39340.000000	40765.000000	1425.000000	
task52         	15596.000000	39340.000000	40938.000000	1598.000000	
task97         	29127.000000	40938.000000	41840.000000	902.000000	
task60         	17917.000000	40765.000000	42396.000000	1631.000000	
task54         	16160.000000	42396.000000	43809.000000	1413.000000	
task64         	19130.000000	43809.000000	45184.000000	1375.000000	
task58         	17348.000000	43809.000000	45572.000000	1763.000000	
task69         	20622.000000	45184.000000	46017.000000	833.000000	
task59         	17607.000000	46017.000000	47053.000000	1036.000000	
task62         	18543.000000	47053.000000	48764.000000	1711.000000	
task63         	18849.000000	48764.000000	50195.000000	1431.000000	
task65         	19402.000000	50195.000000	51472.000000	1277.000000	
task82         	24635.000000	51472.000000	52626.000000	1154.000000	
task66         	19685.000000	51472.000000	53121.000000	1649.000000	
task98         	29409.000000	52626.000000	54276.000000	1650.000000	
task67         	19977.000000	53121.000000	54575.000000	1454.000000	
task71         	21240.000000	54575.000000	55800.000000	1225.000000	
task73         	21879.000000	54575.000000	56296.000000	1721.000000	
task77         	23064.000000	55800.000000	57287.000000	1487.000000	
task72         	21567.000000	57287.000000	59042.000000	1755.000000	
