# Simbatch result for 36.out
task1	0.000000	0.000000	1347.000000	1347.000000
task2	277.000000	277.000000	1968.000000	1691.000000
task3	602.000000	1968.000000	2876.000000	908.000000
task4	928.000000	2876.000000	4107.000000	1231.000000
task5	1244.000000	2876.000000	3893.000000	1017.000000
task6	1554.000000	4514.000000	5635.000000	1121.000000
task7	1850.000000	3893.000000	4514.000000	621.000000
task8	2139.000000	5635.000000	7185.000000	1550.000000
task9	2414.000000	7185.000000	7882.000000	697.000000
task10	2714.000000	7882.000000	9494.000000	1612.000000
task11	3014.000000	7882.000000	9181.000000	1299.000000
task12	3308.000000	9181.000000	10207.000000	1026.000000
task13	3591.000000	10207.000000	10818.000000	611.000000
task14	3909.000000	10443.000000	11101.000000	658.000000
task15	4198.000000	9494.000000	10443.000000	949.000000
task16	4510.000000	11101.000000	12061.000000	960.000000
task17	4807.000000	12061.000000	13766.000000	1705.000000
task18	5117.000000	13766.000000	15104.000000	1338.000000
task19	5444.000000	15104.000000	16478.000000	1374.000000
task20	5717.000000	16478.000000	17178.000000	700.000000
task21	5981.000000	17178.000000	18355.000000	1177.000000
task22	6284.000000	17178.000000	18262.000000	1084.000000
task23	6602.000000	18355.000000	19087.000000	732.000000
task24	6894.000000	18355.000000	19684.000000	1329.000000
task25	7232.000000	19087.000000	20656.000000	1569.000000
task26	7530.000000	21409.000000	22930.000000	1521.000000
task27	7823.000000	19684.000000	21409.000000	1725.000000
task28	8138.000000	21409.000000	22470.000000	1061.000000
task29	8418.000000	22930.000000	23688.000000	758.000000
task30	8733.000000	23688.000000	25109.000000	1421.000000
task31	9037.000000	23688.000000	24973.000000	1285.000000
task32	9372.000000	25109.000000	26255.000000	1146.000000
task33	9678.000000	26255.000000	26933.000000	678.000000
task34	9975.000000	26255.000000	27370.000000	1115.000000
task35	10295.000000	26933.000000	27989.000000	1056.000000
task36	10607.000000	26933.000000	28718.000000	1785.000000
task37	10923.000000	27989.000000	28608.000000	619.000000
task38	11254.000000	28718.000000	30466.000000	1748.000000
task39	11584.000000	30466.000000	31768.000000	1302.000000
task40	11903.000000	31768.000000	32912.000000	1144.000000
task41	12211.000000	32912.000000	34014.000000	1102.000000
task42	12511.000000	34014.000000	35188.000000	1174.000000
task43	12807.000000	34014.000000	35002.000000	988.000000
task44	13100.000000	34014.000000	34750.000000	736.000000
task45	13379.000000	35188.000000	36646.000000	1458.000000
task46	13672.000000	35188.000000	36764.000000	1576.000000
task47	13962.000000	36764.000000	37735.000000	971.000000
task48	14268.000000	37735.000000	38870.000000	1135.000000
task49	14572.000000	38870.000000	40034.000000	1164.000000
task50	14881.000000	40034.000000	40913.000000	879.000000
task51	15172.000000	40034.000000	41019.000000	985.000000
task52	15480.000000	40034.000000	41687.000000	1653.000000
task53	15793.000000	41687.000000	43255.000000	1568.000000
task54	16103.000000	43255.000000	45007.000000	1752.000000
task55	16423.000000	45007.000000	45654.000000	647.000000
task56	16719.000000	45654.000000	46514.000000	860.000000
task57	17004.000000	46514.000000	48310.000000	1796.000000
task58	17314.000000	48310.000000	49069.000000	759.000000
task59	17623.000000	48310.000000	49833.000000	1523.000000
task60	17906.000000	49833.000000	50846.000000	1013.000000
task61	18209.000000	50846.000000	52550.000000	1704.000000
task62	18485.000000	52550.000000	53591.000000	1041.000000
task63	18785.000000	53591.000000	54977.000000	1386.000000
task64	19117.000000	53591.000000	54191.000000	600.000000
task65	19427.000000	54977.000000	56743.000000	1766.000000
task66	19732.000000	54977.000000	56264.000000	1287.000000
task67	20033.000000	56743.000000	57867.000000	1124.000000
task68	20314.000000	57867.000000	59265.000000	1398.000000
task69	20621.000000	57867.000000	58783.000000	916.000000
task70	20885.000000	57867.000000	59137.000000	1270.000000
task71	21177.000000	59265.000000	60545.000000	1280.000000
task72	21453.000000	60545.000000	62337.000000	1792.000000
task73	21760.000000	62337.000000	63751.000000	1414.000000
task74	22061.000000	62337.000000	63486.000000	1149.000000
task75	22353.000000	62337.000000	63126.000000	789.000000
task76	22636.000000	63751.000000	65470.000000	1719.000000
task77	23003.000000	65470.000000	67058.000000	1588.000000
task78	23299.000000	67058.000000	67705.000000	647.000000
task79	23612.000000	67058.000000	67836.000000	778.000000
task80	23912.000000	69517.000000	70786.000000	1269.000000
task81	24224.000000	67705.000000	69313.000000	1608.000000
task82	24510.000000	67836.000000	69517.000000	1681.000000
task83	24825.000000	69517.000000	70748.000000	1231.000000
task84	25117.000000	70786.000000	72302.000000	1516.000000
task85	25393.000000	72302.000000	73683.000000	1381.000000
task86	25671.000000	73683.000000	75455.000000	1772.000000
task87	25983.000000	75455.000000	76270.000000	815.000000
task88	26272.000000	76270.000000	78000.000000	1730.000000
task89	26569.000000	78000.000000	78600.000000	600.000000
task90	26895.000000	78000.000000	79479.000000	1479.000000
task91	27204.000000	79479.000000	81053.000000	1574.000000
task92	27509.000000	81053.000000	81964.000000	911.000000
task93	27813.000000	81964.000000	83065.000000	1101.000000
task94	28096.000000	83065.000000	84507.000000	1442.000000
task95	28388.000000	84507.000000	85438.000000	931.000000
task96	28684.000000	85438.000000	86596.000000	1158.000000
task97	28969.000000	86596.000000	88207.000000	1611.000000
task98	29293.000000	88207.000000	88889.000000	682.000000
task99	29616.000000	88207.000000	89817.000000	1610.000000
task100	29947.000000	88889.000000	90402.000000	1513.000000
